"","V1","V2","V3","V4","V5","V6","band","shape","Type"
"1",-0.606624678304173,0.363214970418805,0.118343821297543,3.73264406922078,-0.200054645072669,-0.167620894003114,"SaintAgnes","rectangle","Bagel"
"2",0.397565904584029,-1.25860553514267,-3.26708359211523,2.46284990862305,-0.176642838865519,-3.17151944361546,"IconForHire","Circle","Donut"
"3",3.24508560777792,-4.95171028629617,-28.7138945957669,6.2324764983339,-0.291464483365417,-2.36966264793457,"SaintAgnes","rectangle","Donut"
"4",3.3616255580519,-0.291958099649957,0.350560609841079,3.29351534832815,-0.61923445481807,3.06367671212972,"SaintAgnes","Circle","Bagel"
"5",3.10322568598662,2.5605310684941,11.7144768823269,4.7732320255956,0.394709611777216,7.26488385467916,"IconForHire","rectangle","Bagel"
"6",1.38159807098625,1.18652200906576,13.144662817023,2.71544226303791,0.856049459893256,0.0744615045710236,"SaintAgnes","square","Bagel"
"7",2.07895991451074,-3.90504417115934,-25.2928822268749,2.61738506664881,-0.31068672798574,4.69188282595437,"Halestorm","Circle","Bagel"
"8",0.877285365571019,0.0281781759901528,0.0145518260180149,3.07708601976624,-0.545995407737792,7.62546158010558,"SaintAgnes","Circle","Donut"
"9",-2.36139804828677,3.61718726890785,5.00691273119039,0.929612408953342,-0.299925387371331,-2.96466720691556,"BeyondTheBlack","Circle","Bagel"
"10",3.64593855699433,-0.00199553957645401,2.17312938598315,3.21217656130699,-0.0445684944279492,-5.71456710054799,"SaintAgnes","Circle","Donut"
"11",5.02544968832134,1.26046632242937,5.23532436269,3.79644892004867,-0.862372905481607,-2.09609558909742,"Halestorm","square","Bagel"
"12",-1.56724253859675,-5.03137441330952,-16.7322076966675,3.91359686380892,-0.790350290946662,-0.997380585514646,"SaintAgnes","rectangle","Donut"
"13",-0.753093720073812,1.27749837609948,-7.35206098429997,2.41216692795991,-0.668806216213852,1.19627437818056,"SaintAgnes","square","Donut"
"14",2.70365582492356,-9.62414262344769,-39.4845432021357,4.02434312956133,0.572198319248855,2.58386571801819,"IconForHire","Circle","Donut"
"15",-2.78881507799869,-3.27701280414663,-19.0931171703309,3.75006778102929,0.657858928665519,3.87665598675389,"Halestorm","rectangle","Donut"
"16",0.769965878853098,5.51850462008484,-2.35124889371371,0.815494198544143,-0.192019854672253,-6.12226734467708,"IconForHire","square","Bagel"
"17",1.05388476944522,2.04255716007189,-8.73905283886258,2.4148292531199,-0.799240211956203,0.242752951070338,"BeyondTheBlack","rectangle","Bagel"
"18",1.65585330250228,3.49063869646153,17.1813819902181,5.07147071667056,0.839399157091975,4.21711734108298,"Halestorm","rectangle","Bagel"
"19",-2.24905128830907,-5.32021119325544,-24.2286265441909,5.37773191901611,0.0307220327667892,-4.12005692955311,"SaintAgnes","Circle","Donut"
"20",-1.20783647312846,3.3049346912134,15.0457943421808,3.63427081615289,0.771729473490268,-2.38143816867615,"SaintAgnes","rectangle","Bagel"
"21",-3.60851157361583,-2.55737276118717,2.45889772577478,1.04015401453432,0.454863099381328,-5.92755333448337,"Halestorm","Circle","Donut"
"22",-1.11661807945311,-2.25727579222183,-8.23314069257884,1.73457841024539,0.615557528566569,-4.56818413146388,"BeyondTheBlack","Circle","Donut"
"23",-1.49457738708057,-0.922690879289582,7.11215103153678,2.28297977786241,-0.768982330337167,5.70803492266189,"BeyondTheBlack","Circle","Bagel"
"24",2.44956107634426,-8.85141627012747,-53.3509319899342,5.76949806580141,0.963814831338823,1.083856549371,"Halestorm","Circle","Donut"
"25",3.81003683147518,1.667347246666,5.66415332157959,5.54072932374081,-0.484015143476427,-0.956606862855466,"IconForHire","square","Donut"
"26",3.48902040788227,3.86490394133122,2.64140263293794,1.50666521084516,-0.8252850654535,-1.69032308345011,"SaintAgnes","rectangle","Bagel"
"27",-0.277779131998863,-1.942660414844,-5.85742528128359,2.68831970251814,0.815421173349023,0.167360297238427,"Halestorm","rectangle","Bagel"
"28",4.59169945065263,-1.64451106532787,-13.7286743891637,2.23768049545533,0.527452230453491,-3.01319455503939,"Halestorm","Circle","Bagel"
"29",1.83248212010687,3.78299232217249,22.1425234016334,2.61458768356036,0.477150900755078,0.210650415057075,"SaintAgnes","square","Donut"
"30",-5.99702982201945,3.67861766373128,5.13876791723618,2.4406837675487,0.44911489635706,-1.63418610138321,"IconForHire","square","Donut"
"31",0.539428676556465,-3.83270313073059,-14.7984767600318,2.93402221262841,0.959724593907595,2.23878384387366,"BeyondTheBlack","square","Donut"
"32",0.287578707016838,2.8269976240477,1.95261490086235,3.95367861075195,0.876010939478874,0.445807386919653,"SaintAgnes","square","Bagel"
"33",-4.89024199048272,-3.58302008476363,-21.8675115338659,4.23397202290391,-0.228005451150239,8.53480649537905,"Halestorm","rectangle","Bagel"
"34",4.9067286745651,-1.41879907376492,-1.79394310477956,2.05655280580615,0.471524781547487,-1.88763907430842,"SaintAgnes","Circle","Donut"
"35",0.448005744114062,1.78820170383402,9.46244558987844,4.44555183682295,0.398236918728799,6.62493183813005,"IconForHire","Circle","Donut"
"36",5.05491002784988,2.92950604748517,8.80464687705233,2.0165468421363,-0.615758215077221,-0.762055348105393,"SaintAgnes","Circle","Bagel"
"37",-1.29766226349057,5.52958162912589,38.1620308129681,5.55930685296615,-0.282356777228415,1.24959446909158,"BeyondTheBlack","Circle","Donut"
"38",4.23826188192645,-3.91122427424506,9.46630233813482,1.53271205211083,-0.0617749774828553,0.478108769429846,"Halestorm","rectangle","Donut"
"39",0.808937128782678,-1.31127088755067,1.15705036049359,4.42129237852984,0.728206841740757,-5.19252161172125,"Halestorm","rectangle","Donut"
"40",0.613919292126218,2.84313732110203,0.716480355602844,2.89676585359983,-0.691531841643155,-3.85350534954809,"IconForHire","Circle","Bagel"
"41",-0.246697711200626,2.02624711512747,6.70363291797348,3.5001098213812,-0.342655609827489,-4.60979452179902,"IconForHire","square","Donut"
"42",-0.913397648925592,2.70937213820462,11.0940987603923,2.29989842234735,0.0750017240643501,11.7865891907125,"IconForHire","Circle","Bagel"
"43",-2.57005214739853,2.34377265107908,1.83624427493701,2.18647168373499,-0.0847774506546557,-3.3669320693665,"Halestorm","rectangle","Bagel"
"44",-0.238503142629694,-1.27227374559821,-25.8144363976753,4.24638159202116,0.94112433725968,-2.35641330711752,"IconForHire","square","Donut"
"45",2.46217719525028,3.17844713134175,15.5278275316436,2.52052971659162,0.968819562345743,3.44943797439637,"IconForHire","Circle","Donut"
"46",-0.331664391300859,-1.33124874028778,-6.24464344101932,2.51428664476318,0.643885490484536,10.1716765401568,"BeyondTheBlack","Circle","Donut"
"47",2.25315358594211,2.5411347517654,2.55907315882392,1.15991995813276,0.454724540468305,4.66493653479648,"IconForHire","square","Donut"
"48",3.00590674155585,1.67672223032331,1.8947971416822,3.09797232451259,0.331985374446958,1.63394171893825,"IconForHire","Circle","Bagel"
"49",0.375567879745174,0.0419311651874963,-5.28825936583449,3.81720589868546,0.358618366532028,2.79664344004518,"SaintAgnes","Circle","Donut"
"50",-1.49210759199002,-0.00104336980249862,-1.71519196828636,3.31123303057637,0.88760634791106,0.0382853552133113,"BeyondTheBlack","Circle","Donut"
"51",6.03291395229324,-2.71396199438715,-12.3533683865998,2.11153669462009,-0.115762610919774,1.53198062318217,"Halestorm","rectangle","Donut"
"52",4.18539902767811,1.10063776448536,15.759269862615,2.77083911067155,0.113391790073365,-1.05101279349878,"SaintAgnes","rectangle","Donut"
"53",-0.917947378915346,2.60680000181066,15.5500964778395,4.20951986371758,-0.27760118432343,-1.74092004480814,"BeyondTheBlack","Circle","Donut"
"54",1.61217489066515,-0.00229709620685332,-8.07692579926602,6.66029621750456,0.959630416706204,3.42555703326316,"IconForHire","Circle","Donut"
"55",-2.70295463632605,5.69123112632056,0.229128283415436,1.54774586295744,-0.796628721989691,-1.62284204304323,"Halestorm","Circle","Bagel"
"56",2.78130146526289,2.38304642821731,10.2826465450193,1.1175148107902,-0.305524667259306,-1.82974846308027,"IconForHire","rectangle","Bagel"
"57",1.3285326683657,-2.89709761793765,-7.7113720635043,3.21686800487747,-0.935402480885386,0.486137117492558,"IconForHire","rectangle","Donut"
"58",1.18989741778066,-2.81571439657267,7.201042069222,1.78442504994841,-0.0465987673960626,2.05264494621434,"Halestorm","square","Donut"
"59",0.793515790588322,0.863149978102794,2.70740868624434,2.38260129536914,0.7777832117863,1.99495535478589,"BeyondTheBlack","Circle","Bagel"
"60",5.6963536382651,1.38753243940608,-8.84638342098546,3.01078574469444,-0.175024728290737,0.488494781579124,"Halestorm","square","Bagel"
"61",-2.69581845100678,-2.02876111904181,-19.7438379073019,4.64960261616739,-0.631243664771318,0.34634199391678,"BeyondTheBlack","Circle","Donut"
"62",-3.16222156434682,-0.946039608713182,2.56322564270167,2.96205272258773,-0.191552359610796,-3.40937680598912,"Halestorm","rectangle","Bagel"
"63",-2.93938802767173,-0.500399017348077,-7.90849997855443,2.57234894111463,-0.672665246762335,-5.8435192502923,"IconForHire","Circle","Bagel"
"64",-1.04320261908615,0.947011082972628,-12.0638696787635,1.8975697937193,-0.985648617614061,-2.99976250519934,"SaintAgnes","Circle","Donut"
"65",1.47972930648438,-0.939610995376617,-6.81713433290914,3.92050257525549,-0.254963120445609,-1.10018704260388,"Halestorm","square","Donut"
"66",-4.02290180127322,3.44284035952472,26.2526042890024,7.0977131697883,-0.40962131600827,1.28271954489625,"Halestorm","square","Bagel"
"67",-0.49798891156567,-4.68694210389965,-4.97465382210942,1.86293617443034,-0.439866351895034,9.69143311068855,"IconForHire","square","Donut"
"68",2.23607211021756,6.35582031957297,20.9244018283715,4.01378523905011,-0.768526182044297,3.26850493013758,"IconForHire","square","Bagel"
"69",0.281435883749399,-0.227223421652392,-11.9518113099678,3.82336338228897,-0.538249474018812,-4.69300384697161,"Halestorm","rectangle","Donut"
"70",-0.109708824017203,0.688559409862977,1.07737897315462,2.28073056882376,0.779607282951474,3.18639407313441,"SaintAgnes","Circle","Bagel"
"71",0.332371568277378,-3.92651184690955,-14.8611467384391,2.39860738078983,0.216160711366683,1.8146556780013,"SaintAgnes","Circle","Donut"
"72",0.459135887596501,2.56414416674869,9.50579506526723,2.37812542337784,-0.243057323619723,4.3349312976138,"Halestorm","Circle","Donut"
"73",-4.67522947671054,-3.32168782587071,-21.3258483294071,3.24451659530932,-0.0939659746363759,6.76369858015925,"IconForHire","square","Donut"
"74",-2.1781999441617,3.17252327215289,19.1510422926063,3.70582206549608,-0.245945149566978,4.79331310061512,"IconForHire","square","Donut"
"75",1.78209117084062,1.13703973202159,8.07938117671772,1.6330565145557,0.932580000255257,0.274673921896931,"Halestorm","square","Bagel"
"76",-3.14351877543392,5.00181043346954,28.5086223409596,4.11491138858161,0.0142658338882029,-1.59918519110772,"SaintAgnes","square","Bagel"
"77",-5.16937284601744,-1.65159013562128,-9.27317940115408,3.17072963374357,0.0244051357731223,-8.73788328817008,"Halestorm","square","Bagel"
"78",-1.07533599291411,3.08201964963293,26.5967841770635,4.04849053092369,0.136295525822788,-2.42796404278689,"Halestorm","Circle","Bagel"
"79",5.08656422553936,-2.2874284607637,9.12662207829509,1.25362439841525,0.240611302666366,-1.64103675898324,"Halestorm","rectangle","Bagel"
"80",5.88519990958377,1.10180584558606,9.81652876362043,2.80535418485506,0.951281279325485,-0.802886272288738,"BeyondTheBlack","Circle","Donut"
"81",-1.58020079335549,6.65905315619508,14.3031352244163,2.3395110112543,0.458999112714082,1.96392507824837,"Halestorm","square","Bagel"
"82",4.65702647570639,-8.98909518344639,-29.8199121467918,3.3632799674751,-0.180483782663941,3.19743225060304,"Halestorm","Circle","Donut"
"83",-1.14981397922056,0.0651844872762007,10.7538563397523,2.41768344029045,-0.019964833278209,2.884992042517,"BeyondTheBlack","rectangle","Donut"
"84",-6.28425547496292,8.04977424065294,37.7609711300657,4.04787547409419,-0.245149093214422,-7.29142995459399,"SaintAgnes","Circle","Bagel"
"85",-1.2351208996818,-5.02813002864023,-3.85016577393088,2.45533654472306,-0.376268449239433,3.92161828271381,"SaintAgnes","square","Donut"
"86",0.225641634844669,-2.754561171154,6.56904370856504,2.87598813906957,-0.882192059420049,8.69369672122116,"BeyondTheBlack","square","Donut"
"87",1.20882816335803,-6.1359654197084,-6.16736675698405,2.28609682462813,0.944512195885181,-7.42594635846393,"Halestorm","Circle","Donut"
"88",-0.350829023990361,4.76429324587024,18.1687938435199,3.49229505521122,0.167453104164451,1.99532304236659,"Halestorm","Circle","Bagel"
"89",1.58095874120975,-10.795292025363,-24.2187124988539,1.75173688886817,0.145475160796195,5.22554951037735,"BeyondTheBlack","square","Donut"
"90",-4.91199023920755,-2.87093014446083,-15.1484855999887,4.58472525453907,-0.349210469052196,-5.23815766577991,"IconForHire","square","Donut"
"91",-7.59549573221409,-0.704039509070085,-3.4702240010848,3.19966842723037,-0.628251871094108,2.17807758566953,"SaintAgnes","Circle","Bagel"
"92",1.51400395749145,13.507069720146,49.7384080140488,3.95630511343112,-0.627878780476749,0.422635069009766,"Halestorm","Circle","Bagel"
"93",-2.59311801447955,-3.11849388654127,-5.23193173923281,2.41373476875466,0.289081493392587,-2.93542382097388,"SaintAgnes","rectangle","Donut"
"94",2.83744512337891,-4.02569437624067,-20.4504281507478,4.29065552884921,-0.425756181590259,-10.230071802402,"SaintAgnes","Circle","Donut"
"95",-4.19596007345736,5.8629526394906,27.4607789246198,5.44354567113507,-0.145397384651005,3.9652349820626,"Halestorm","square","Bagel"
"96",3.45186788850259,3.73846994861818,27.2515929584938,5.61572826546297,-0.0914991735480726,0.0465514087914612,"Halestorm","Circle","Bagel"
"97",0.469479000952744,3.5918954615617,12.9750884394964,2.29638609534785,-0.13356530899182,0.398595645108893,"IconForHire","Circle","Bagel"
"98",1.62959777881754,-1.01452587941444,-0.968840182122924,4.87839724590937,0.3076958572492,-1.70972096640643,"IconForHire","square","Donut"
"99",-3.94669744833192,-1.74907105564923,-7.17654434831129,2.7901857812302,0.235001610126346,-3.67099399445458,"Halestorm","rectangle","Bagel"
"100",-2.78270594412657,1.14088573985579,11.6695110120539,1.87937051240796,-0.533612884581089,6.2438189507774,"BeyondTheBlack","square","Donut"
"101",-5.35359913890678,1.29162812029951,11.2653659992723,5.79323585355299,-0.650251745712012,-3.16527965811271,"BeyondTheBlack","square","Bagel"
"102",2.8731742560622,2.19494916890031,29.0494523892351,8.02655656556136,0.108061128295958,5.43053819331458,"BeyondTheBlack","rectangle","Donut"
"103",1.1593497738726,7.67927231182478,7.0181012510825,1.49448905481021,-0.318173286505044,1.46914054984361,"Halestorm","square","Bagel"
"104",-3.78857135940204,-5.73756929222055,-17.55204166371,2.47074388744819,-0.312432209495455,1.79291924415515,"SaintAgnes","square","Donut"
"105",-0.944135337303204,-0.76369470806396,0.644525406469763,3.31712364418561,0.963995647616684,3.59082631682872,"BeyondTheBlack","rectangle","Donut"
"106",1.07057794874338,-3.55278563015221,-18.6120883595538,5.12102656008457,0.154886086471379,5.08040530087262,"Halestorm","square","Donut"
"107",1.04809148795146,-11.4675482141636,-31.8204461234059,2.48709338178631,0.438931197393686,-1.12821417910888,"Halestorm","square","Donut"
"108",5.53135540469422,9.33644416297719,20.9266503492449,2.21942561105265,-0.801408873870969,2.45115048159716,"IconForHire","rectangle","Bagel"
"109",3.79437627191497,3.8536794753194,19.1721211000564,2.79976061662645,0.330774623900652,-5.45835270746422,"BeyondTheBlack","Circle","Bagel"
"110",5.18158714928625,-7.24248321223497,-41.1203775038957,4.99561580938298,0.294010031968355,-0.0206953193819494,"IconForHire","square","Donut"
